signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,15.02199,35.630001068115234,26.32999992370605,35.329999923706055
EDA,ACTIVATED,26.292951,0.0418259985744953,0.03033184461496967,0.03733184461496967
EDA,DEACTIVATED,28.226657,0.0302290003746747,0.03033184461496967,0.03733184461496967
EDA,ACTIVATED,29.459676,0.042238999158144,0.03033184461496967,0.03733184461496967
EDA,DEACTIVATED,29.859921,0.0362810008227825,0.03033184461496967,0.03733184461496967
EDA,ACTIVATED,30.260576,0.0377699993550777,0.03033184461496967,0.03733184461496967
EDA,DEACTIVATED,37.267974,0.030231000855565,0.03033184461496967,0.03733184461496967
EDA,ACTIVATED,38.16227,0.0375550016760826,0.03033184461496967,0.03733184461496967
EDA,DEACTIVATED,39.597156,0.0370609983801841,0.03033184461496967,0.03733184461496967
EDA,ACTIVATED,40.132418,0.0376450009644031,0.03033184461496967,0.03733184461496967
EDA,DEACTIVATED,43.264428,0.0371779985725879,0.03033184461496967,0.03733184461496967
HR,DEACTIVATED,43.494478,34.36000061035156,26.32999992370605,35.329999923706055
HR,ACTIVATED,44.59692,39.540000915527344,26.32999992370605,35.329999923706055
EDA,ACTIVATED,55.249912,0.0378899984061718,0.03033184461496967,0.03733184461496967
EDA,DEACTIVATED,55.585971,0.0367579981684684,0.03033184461496967,0.03733184461496967
EDA,ACTIVATED,56.084011,0.0376820005476474,0.03033184461496967,0.03733184461496967
EDA,DEACTIVATED,56.684757,0.0359690003097057,0.03033184461496967,0.03733184461496967
EDA,ACTIVATED,64.719932,0.038171000778675,0.03033184461496967,0.03733184461496967
EDA,DEACTIVATED,64.920088,0.0370839983224868,0.03033184461496967,0.03733184461496967
EDA,ACTIVATED,65.619586,0.0373350009322166,0.03033184461496967,0.03733184461496967
