time_seconds,clean_value
0.59925,72.54000091552734
2.230951,64.76000213623047
3.297799,62.27000045776367
4.131456,63.58000183105469
5.031354,64.61000061035156
5.664581,72.47000122070312
6.565181,70.86000061035156
7.465222,70.98999786376953
8.498731,67.55999755859375
9.498887,65.87999725341797
10.332374,67.9000015258789
11.265746,67.30999755859375
12.199286,65.68000030517578
12.799608,76.7300033569336
13.100085,101.3499984741211
13.933061,94.69999694824219
14.533148,95.87999725341797
15.033205,100.20999908447266
15.666703,100.16000366210938
16.600227,92.4000015258789
17.533981,86.36000061035156
18.634293,79.51000213623047
19.134213,85.6500015258789
19.767736,90.43000030517578
20.767693,83.66999816894531
21.634792,79.56999969482422
22.534867,77.76000213623047
22.934825,88.26000213623047
23.468248,98.94999694824219
24.168747,95.4800033569336
24.968575,90.93000030517578
26.002026,83.54000091552734
26.735452,83.48999786376953
27.668987,79.43000030517578
28.269184,82.61000061035156
29.369473,77.08000183105469
30.302938,74.44000244140625
31.203404,72.38999938964844
31.836495,78.52999877929688
32.67,76.94999694824219
33.3704,78.37000274658203
33.770683,97.98999786376953
34.503749,94.7300033569336
35.204413,91.2300033569336
36.037878,88.5
37.170936,79.94000244140625
37.871309,81.77999877929688
38.604567,83.22000122070312
39.805058,75.13999938964844
40.438281,82.25
41.138418,83.58000183105469
41.572068,98.33999633789062
41.972322,102.12999725341797
42.805857,97.94999694824219
43.705782,90.68000030517578
44.739774,82.87000274658203
45.440056,84.05999755859375
46.073153,89.19000244140625
46.473182,102.70999908447266
46.673018,127.5
47.706716,112.5
50.474653,92.4000015258789
50.941852,99.6500015258789
52.107705,89.0
53.240936,80.70999908447266
54.341995,74.68000030517578
54.975636,80.30999755859375
56.908462,69.70999908447266
57.141917,95.88999938964844
57.942093,92.12000274658203
58.876018,86.13999938964844
60.710773,74.56999969482422
61.309561,78.83999633789062
62.343181,73.66000366210938
62.843213,87.5999984741211
63.476926,88.95999908447266
64.611914,81.0999984741211
65.743935,74.56999969482422
66.077546,95.04000091552734
66.878241,89.79000091552734
68.178316,81.33000183105469
68.911534,81.77999877929688
69.545019,82.12000274658203
70.379065,79.75
71.278787,76.5199966430664
72.211806,74.66000366210938
73.345608,69.9800033569336
74.246713,68.91999816894531
74.979739,72.12000274658203
76.079837,68.0
77.113791,66.77999877929688
77.948269,66.43000030517578
78.963846,66.16000366210938
79.89681,65.94999694824219
80.899812,64.12000274658203
81.830687,64.36000061035156
82.831581,63.38999938964844
83.964763,62.130001068115234
84.898099,60.66999816894531
85.831891,63.060001373291016
86.732306,63.540000915527344
87.565216,64.56999969482422
88.366419,68.73999786376953
89.699393,63.880001068115234
90.532441,64.83999633789062
91.136449,70.04000091552734
92.167104,68.36000061035156
93.166566,67.66000366210938
94.099705,67.12000274658203
94.933582,66.69999694824219
95.866305,66.37000274658203
96.767629,65.51000213623047
97.667451,66.0999984741211
98.53432,68.08000183105469
99.536231,65.7699966430664
100.667419,63.5
101.101015,77.16999816894531
102.20123,72.37000274658203
103.134945,70.77999877929688
104.068855,69.54000091552734
104.868725,70.75
105.801628,70.18000030517578
106.602023,69.73999786376953
107.602036,67.56999969482422
108.468963,68.43000030517578
109.369043,67.72000122070312
110.302825,67.16000366210938
111.303929,66.7300033569336
112.103565,67.7699966430664
113.037012,67.20999908447266
113.870061,67.41999816894531
114.906912,66.33000183105469
115.704164,68.26000213623047
116.638151,67.58000183105469
117.438412,68.44000244140625
118.371483,67.12000274658203
119.171885,68.87000274658203
120.106117,68.72000122070312
120.938781,70.11000061035156
121.939327,67.87000274658203
122.7723,69.44999694824219
123.60569,69.88999938964844
124.505441,68.8499984741211
125.239119,72.06999969482422
126.03943,72.72000122070312
126.973727,71.70999908447266
127.774042,71.6500015258789
128.707593,69.62000274658203
129.539917,70.80999755859375
130.540068,68.97000122070312
131.473907,68.12999725341797
132.373924,67.4800033569336
133.308081,67.63999938964844
134.141915,67.0999984741211
135.141484,66.68000030517578
136.074404,65.75
137.008151,66.29000091552734
137.874964,66.70999908447266
138.842771,66.37999725341797
139.675788,66.77999877929688
140.576305,66.43000030517578
141.309181,71.27999877929688
142.20921,70.58999633789062
