time_seconds,clean_value
0.098246,113.30000305175781
0.699409,108.95999908447266
1.530968,101.41000366210938
1.931108,112.20999908447266
2.731149,103.94000244140625
3.865247,93.19000244140625
4.365309,98.12000274658203
5.499124,87.80999755859375
6.299582,86.80999755859375
7.233204,82.01000213623047
7.632826,91.56999969482422
8.567038,86.37000274658203
9.467042,82.33000183105469
10.100651,84.87000274658203
11.067546,79.9000015258789
11.467883,95.4800033569336
12.234303,92.77999877929688
13.63464,81.41999816894531
14.334736,80.87000274658203
15.134997,80.44000244140625
15.768511,83.4000015258789
16.76842,78.76000213623047
17.368691,83.4800033569336
18.202136,81.58999633789062
19.002244,78.61000061035156
20.535933,70.4000015258789
20.936206,85.05999755859375
21.969117,80.05000305175781
22.469351,87.9000015258789
23.102717,90.58999633789062
24.136444,83.79000091552734
24.903141,81.83999633789062
25.703348,79.5199966430664
26.443456,81.45999908447266
27.236414,78.51000213623047
30.771096,64.88999938964844
31.304569,76.11000061035156
33.938587,64.33000183105469
36.105255,56.31999969482422
36.97253,57.689998626708984
39.706426,49.849998474121094
40.239603,62.58000183105469
41.839681,57.220001220703125
44.306571,49.880001068115234
45.240105,53.95000076293945
47.507151,47.90999984741211
48.207349,54.810001373291016
49.540936,53.04999923706055
50.674806,52.75
51.908057,52.52000045776367
52.808514,54.7400016784668
53.842113,55.90999984741211
55.275818,53.0099983215332
56.076123,56.380001068115234
56.476141,85.5199966430664
57.843127,76.31999969482422
58.043087,106.9800033569336
58.876176,101.72000122070312
59.676493,94.98999786376953
60.376982,91.43000030517578
60.976889,96.75
61.910252,88.58000183105469
63.343794,78.41999816894531
64.777365,70.80000305175781
65.27747,82.83999633789062
65.610969,101.47000122070312
67.178162,87.05000305175781
70.145134,72.33999633789062
70.845863,75.87000274658203
71.87956,71.3499984741211
73.179594,65.5999984741211
73.579394,84.36000061035156
74.612819,78.94000244140625
75.646182,75.29000091552734
76.963348,68.66000366210938
78.396532,62.40999984741211
78.796864,81.87999725341797
80.230559,73.19999694824219
81.665751,66.73999786376953
82.431582,67.77999877929688
82.831589,89.76000213623047
84.364849,78.13999938964844
85.498787,73.5999984741211
86.498631,69.58999633789062
90.165774,57.790000915527344
92.533403,50.689998626708984
93.5668,53.91999816894531
93.966951,69.72000122070312
94.633674,75.05999755859375
95.13361,84.0199966430664
95.834729,82.88999938964844
96.534311,85.30999755859375
96.834127,103.38999938964844
98.167557,90.51000213623047
98.90119,88.91999816894531
99.401125,99.45999908447266
100.935108,86.12999725341797
102.168463,77.41000366210938
103.902865,68.13999938964844
104.602222,71.5199966430664
105.136627,83.4000015258789
108.969803,68.37999725341797
109.569905,72.79000091552734
110.070296,84.38999938964844
110.703595,89.44999694824219
111.903577,79.98999786376953
112.704018,79.76000213623047
114.071091,72.12999725341797
114.670729,75.70999908447266
114.971999,100.55000305175781
115.77209,95.75
116.304608,102.25
116.904755,100.36000061035156
117.304729,108.36000061035156
117.704923,117.62000274658203
118.138349,133.14999389648438
118.738764,123.16999816894531
119.305201,119.61000061035156
119.905888,115.25
120.405605,115.27999877929688
