frame,change 1.x,change 1.y,change 1.z,change 2.x,change 2.y,change 2.z,change 3.x,change 3.y,change 3.z,change 4.x,change 4.y,change 4.z,change 5.x,change 5.y,change 5.z,change 6.x,change 6.y,change 6.z
2,0.004629789490295064,4.987790095581021e-05,0.00028089340776205063,0.004762234443490221,2.4543892810494072e-05,0.000385885126888752,6.217115027964439e-05,2.2772690019283903e-05,2.261810004711151e-05,0.004466418514410736,0.0009706380898430074,0.00011682696640491486,0.004627603936020672,0.00023176288100327722,0.0002559954300522804,0.003178829614777348,0.0011780894393713754,0.000862855464220047
3,0.0004276758716309781,0.00011267173257674054,0.00011188257485628128,0.00030017530827554373,3.0505744910435534e-05,0.00015764124691486359,1.619222379120773e-05,9.805064156695681e-06,2.343393862247467e-05,0.0004287102400570217,0.0002733826020946753,0.00036010751500725746,0.0005510354723990765,0.00011058720358126523,0.0003805737942457199,0.00044497674781501795,5.181986813733615e-05,0.00010860338807106018
4,0.0007020304258318899,8.70894056623911e-07,0.0006074514240026474,0.00026941360896763633,0.00021916014981042745,0.00041803065687417984,0.0002270232947446174,1.1937242581248008e-05,2.1498650312423706e-05,0.0010693123445566777,0.0003679379377677025,0.0006906311027705669,0.00044267753869922655,0.00022165579885761143,0.0009716590866446495,0.002760089106113403,5.3459538443613105e-05,2.8928741812705994e-05
5,0.0005000726930465549,0.00017398312109280153,0.00011403951793909073,0.0009728809566386248,9.564983200180573e-05,0.0002461392432451248,7.092119146139692e-05,2.516417899431231e-05,2.8228387236595154e-05,0.0005525992541658559,0.0002353027221918512,0.0007804473862051964,0.0005184608493523021,0.0006953840660816456,0.0006661675870418549,0.00022653783301850028,1.9832607968934754e-05,0.0005855951458215714
6,0.0003831762211446432,3.5335011074021094e-05,0.00030761491507291794,0.00035505988041784065,8.935715938939923e-05,0.00044494494795799255,9.237689858734854e-06,1.6281540825190067e-05,3.400444984436035e-05,0.00039885878940121994,3.751556110827281e-06,0.0003215884789824486,0.00045239705428834487,0.00030605397356870713,0.0001824973151087761,0.00011770547052269986,0.00013001468786575515,0.0004696529358625412
7,0.00024959095544313525,3.7823631151394366e-06,4.262011498212814e-05,0.00036673992877277184,4.939976713161376e-05,0.0001235678791999817,6.531329524739685e-06,1.2147659127432109e-05,5.284324288368225e-06,1.3748137360929114e-05,2.583531294095623e-05,0.00010134745389223099,0.0005630715328233116,0.0004877951660494182,8.560717105865479e-06,0.00039337458341076603,0.0002431459440137623,0.00020164251327514648
8,0.0001229910516635513,5.1922590792528867e-05,0.00015530455857515335,3.7912259380309954e-05,7.413101724103831e-05,0.00019688904285430908,1.375877293342126e-05,2.999288341915614e-06,1.2226402759552002e-05,4.7378462666156085e-05,7.777893869647182e-05,0.00011630728840827942,0.0001415817858000934,0.00015790812730979292,4.4648535549640656e-05,0.00043057670950556737,6.774974827745885e-05,0.0002230331301689148
9,0.00010940749568333352,7.356491583525651e-05,6.697047501802444e-05,0.00022169858073392557,7.234193143217625e-05,0.0001805368810892105,4.5251633340008535e-05,1.153886072612271e-05,2.0237639546394348e-05,0.00011646711186821118,0.00033033985747839625,0.0002411026507616043,7.617267905207087e-05,7.175238223809839e-05,7.572956383228302e-05,0.00025858088044819483,0.0003406851899250881,0.0003494899719953537
10,0.00010756613088346023,8.216719015913948e-05,6.43385574221611e-05,0.00011361661506602283,5.061105065488208e-06,7.649511098861694e-05,3.519985953508685e-05,1.2189236855600252e-05,3.7495046854019165e-06,8.362099252136324e-05,0.00010204313714509694,2.5340355932712555e-05,0.00012626489889773496,0.0004923564667762333,0.00016381125897169113,0.00020860248279415405,0.0002828000629390183,0.0002096220850944519
11,0.00035472509420722553,8.316110934302595e-05,1.1677853763103485e-05,0.0006880601789069629,0.00016662568669267158,0.0001415768638253212,2.259939839967251e-06,2.0376026504295296e-05,3.4654513001441956e-05,0.00039408962808152453,9.202251216863105e-05,0.000608501024544239,0.00036020497454406636,0.0004602694668850195,0.0004438599571585655,0.0004958945569820961,0.00042241139786108797,0.0007372219115495682
