frame,change 1.x,change 1.y,change 1.z,change 2.x,change 2.y,change 2.z,change 3.x,change 3.y,change 3.z,change 4.x,change 4.y,change 4.z,change 5.x,change 5.y,change 5.z,change 6.x,change 6.y,change 6.z
2,0.0022008375466524843,9.944349108408079e-05,0.0006453488022089005,0.0035236305218929037,0.000834640860730422,0.0008031828328967094,0.00013716414718892636,2.7110233730736916e-05,0.00018555670976638794,0.004057956082579292,0.0017220948739234895,0.0016624033451080322,0.003645106587740435,0.002355742771128209,0.0021411338821053505,0.0010372517062162134,0.001109286419592459,0.001891336403787136
3,0.00043769767953964756,0.00031359281440139844,4.2525120079517365e-05,0.00045388845325909644,0.0005517281250230245,3.0530456569977105e-05,6.71250252915652e-05,1.7887714884375506e-05,5.984678864479065e-05,0.0004089170641056461,0.00020944298245249848,0.00024559348821640015,0.0009886893547045028,0.0004913371761675507,0.0002995617687702179,0.000586589226616141,6.625530884055153e-06,8.020177483558655e-05
4,0.0012106372112967306,0.00036970894761020195,0.00010993517935276031,0.0006690022351552166,0.00027882309985631515,9.929535735864192e-05,2.253661973283458e-05,2.8676198769362997e-05,1.1414289474487305e-05,0.0005434760002850647,0.0007318229861504044,0.00023199012503027916,0.0007613099571688875,0.0002778306603567586,0.00028810929507017136,0.0009525371492759283,0.0005249517549189633,0.00011011026799678802
5,0.0004959661353420713,0.0003071857873680091,0.000758640468120575,0.0004581079363693563,6.944046977206894e-05,0.0009610324341338128,3.42797984901385e-05,1.292258283900347e-05,4.088878631591797e-05,0.0004199581135364977,0.0002493697925966473,0.0003131488338112831,0.0007619177945689948,6.030149649017234e-05,9.925197809934616e-05,0.00022612764628493487,0.00010368653891107762,0.0010435311123728752
6,0.00038140118503444953,0.0005640054272649415,2.2456981241703033e-05,0.00017388450380555198,0.00026959119389696057,5.9025915106758475e-05,9.716284298357317e-06,3.225442216290338e-05,2.757832407951355e-05,5.425930486165076e-05,0.00038054221229775337,0.00024039996787905693,8.037921421100158e-05,0.0006186623284483803,0.0003486191853880882,0.0005365362958113795,0.0006155922989917358,0.0005005262792110443
7,4.3717807998305824e-05,4.689998117959199e-05,0.00018522050231695175,0.00019676405286642162,0.00011573822441353701,0.0001296779082622379,6.116043328431055e-05,1.4759569186882995e-05,3.346055746078491e-05,6.884692471040288e-05,5.7273441518283785e-05,0.0002036583609879017,1.723964845139203e-05,0.0004114051615259195,0.00023053400218486786,0.0002355632552603626,0.00029422906400844787,0.0007228627800941467
8,0.00018279358791133127,0.00014959696150962376,7.10412859916687e-05,0.00020696306576478696,3.632921498672448e-06,4.1519058868288994e-05,1.547150622185911e-05,1.3818010254101247e-05,3.90373170375824e-05,0.00025059564425929104,2.9725554018027178e-05,0.0007485849782824516,0.00024185587639789785,0.0003586366982718629,0.0006352979689836502,0.00019841603198744728,0.00020626210399656703,0.0006628930568695068
9,8.53099993189943e-05,0.00012450874960377029,8.151773363351822e-05,0.0003753122134887432,0.00011758644205694599,3.2924581319093704e-05,3.028271067490214e-05,6.198127126008082e-06,2.4061650037765503e-05,0.00011163179900194886,3.92485869121495e-05,0.00035253120586276054,7.739151327013083e-05,8.789401719703008e-06,0.0002357717603445053,0.00029294721505743193,7.761580294441892e-05,0.0002411268651485443
10,0.00015407340200021546,2.4178659325052587e-05,0.00018845777958631516,0.0001409054849236674,1.3199917170983455e-05,0.00018855789676308632,3.276401015949587e-06,3.7639490793762304e-06,1.4010816812515259e-05,0.00011588191600427067,0.00010962897209158828,0.00023716222494840622,0.00015950828263808225,0.0004048959711894385,0.0002458915114402771,1.7353101662676007e-05,3.055679837867323e-05,0.00022823084145784378
11,5.23281485499405e-05,3.6930466251992866e-05,0.0002765059471130371,0.00013430214869551704,0.00011727207846768534,0.0002768944832496345,5.6235793268489057e-05,1.033345489972852e-05,1.2956559658050537e-05,4.863168291165121e-05,0.0003214553600912398,5.697086453437805e-05,0.00020750068192985915,0.00022735435206673593,9.954068809747696e-05,0.00036266565254350347,0.0002833056894713318,0.00039696134626865387
