frame,change 1.x,change 1.y,change 1.z,change 2.x,change 2.y,change 2.z,change 3.x,change 3.y,change 3.z,change 4.x,change 4.y,change 4.z,change 5.x,change 5.y,change 5.z,change 6.x,change 6.y,change 6.z
2,0.002192589024005001,0.00032725079893533224,0.00010751187801361084,0.002341259814565691,0.00016083779443262086,0.0005159368738532066,0.0003155484231924296,0.00012287415547496494,0.0001807957887649536,0.0028921876133798513,0.0019719577609950273,0.0020442483946681023,0.0027351603931996815,0.0011520842855987715,0.0007486757822334766,0.0012931697527219788,0.0020843964761099072,0.004641911014914513
3,0.0016964560733893491,0.0003495109745952664,0.0008923914283514023,0.000624071476461735,0.00018856131787979916,0.0003657648339867592,2.1593940349130467e-05,6.308619654835914e-06,4.2244791984558105e-05,0.0011219907991791428,0.00025781792981171767,0.00121089699678123,0.000726269957746925,0.0005454642683058314,0.00038384925574064255,0.00184093082059536,4.3086663853915755e-05,0.0012404080480337143
4,0.00023013142241957996,0.00041742569452798625,0.0007151458412408829,8.483668450637305e-05,0.0002943919992879733,0.00046756118535995483,2.4588732990821552e-05,5.2720246449215605e-06,5.279853940010071e-05,3.55462064066947e-05,0.0005488679555799118,0.00030016922391951084,0.0003036526079576024,0.0009314042523139478,0.0006771027110517025,0.0007917959263625263,0.000263781134050233,0.0005044024437665939
5,0.0005952385999239695,0.00032536897221023195,0.000370001420378685,0.00022052223256041614,0.00046899091809511975,0.00014909077435731888,0.00012058526202723616,3.3362727465075426e-05,5.733594298362732e-05,0.0006826845148526217,0.0008844711161948397,0.000585467554628849,0.0007396560762943927,0.00081602092551359,0.0007897084578871727,0.0007853570408379029,0.0004942583738778194,0.001514652743935585
6,0.0005755810732316069,0.00045742771036506175,0.00016790721565485,0.0004912981500040381,6.275082947683128e-05,0.0005115410313010216,9.615109307665667e-05,3.2572167495466606e-05,3.4965574741363525e-05,1.1859198156147222e-05,0.00061057966003265,0.00046668946743011475,0.0005738790976096281,0.0008504814053154827,5.671149119734764e-05,0.00020752103560631174,0.0005480462917473784,0.0011449921876192093
7,0.000151292718449339,1.2903154044938137e-05,0.00025061145424842834,9.620607984063556e-05,0.0002792054271857636,0.0001143803820014,1.181591383387151e-05,4.950528569973054e-05,5.319714546203613e-06,0.0002719358042517772,0.0006999482561086505,0.0003726566210389137,0.00033853050340572344,0.0008034623681003189,0.00012060999870300293,0.0003370004806559357,0.0007353242172170146,0.00046327896416187286
8,0.00017781496915351969,3.185972804328405e-05,0.0001351684331893921,0.0005590661066787184,0.0002129369382763424,0.0001671668142080307,3.465811474704511e-06,6.15116732713029e-06,1.4543533325195312e-05,0.00016786875366288367,6.048395252450378e-06,8.838949725031853e-05,1.1391240975461292e-05,0.0001035302624362161,6.657978519797325e-05,8.726417820204002e-05,0.00011628091743222727,0.0005707331001758575
9,6.772327692686209e-05,0.0001439416150999344,3.951322287321091e-05,0.00011187336108484103,0.00013006130126728271,0.00013607274740934372,1.628208011592719e-05,1.3298364872185546e-05,9.328126907348633e-06,0.00029105767923803816,0.00018921599106664494,0.00020644208416342735,6.414933618537066e-05,1.2887901832854542e-06,9.084586054086685e-05,0.0002269225500023675,0.00015776088798581537,0.0003685168921947479
10,0.0005420482382859082,2.2428074930618686e-05,0.00021889153867959976,0.0005128962844566515,2.4255011075426103e-05,0.0003907950595021248,8.796698204693865e-06,1.8954177327875753e-05,3.557652235031128e-05,0.0006820919006511883,0.00023267833606843008,0.00035588815808296204,0.000641520571920573,0.00020016521564127782,0.0001361072063446045,8.399399144173869e-05,0.00027791009689225434,0.0006511416286230087
11,2.922371063628082e-05,0.0003259175185414964,0.00013927463442087173,4.49474758382612e-05,0.00018318812058321782,0.0003734491765499115,2.8308652063621306e-05,1.24065754099605e-05,7.674098014831543e-06,0.00010059043162800874,0.0005573606036874956,0.0003025159239768982,0.0002940101387966104,0.0007334617949419989,3.920122981071472e-05,0.0014573124405231896,0.0001777854629399201,0.0004840586334466934
12,0.00036302021698450537,0.0005709599806415534,0.0002590259537100792,0.00047583319663602186,0.000294935969389256,0.0005355803295969963,2.496762711931208e-06,2.1312522934892927e-05,4.950910806655884e-06,0.0008199472308140915,0.0007558021652710467,3.436487168073654e-05,0.0005226110946740942,0.0009433571704315843,0.000376350712031126,0.00017901741218703804,0.0004991201923450167,0.00014731474220752716
13,0.00011465712510434767,0.00024343878434947633,5.2195973694324493e-05,0.0001766471109977824,0.00023448875549779077,0.00011593010276556015,2.183352934048352e-05,1.6100326402292115e-05,7.446855306625366e-06,0.00016600985842171734,0.00036150290792737183,6.703287363052368e-05,8.701444907109612e-05,0.00035032037894134477,0.00017662998288869858,5.127432130652698e-05,0.00031287452111747197,0.00017958693206310272
14,0.0005372615535545883,9.469686567384686e-05,0.0002421913668513298,0.0007594559705351722,3.437823513752214e-05,0.0004274193197488785,2.347252761479915e-06,1.0215329476768537e-05,2.5618821382522583e-05,0.000670454589506847,0.0001153444285267799,0.00036674458533525467,0.000382772582325247,0.00033233377669785943,0.00012165075168013573,0.0002880880085102122,0.00015822194935959447,0.0005109850317239761
15,0.00033121144048035844,1.5868333277043595e-05,0.00013619102537631989,0.0004881449511266456,8.338498070278519e-05,0.00021759048104286194,1.9716176906053526e-05,6.832049361244657e-06,2.5443732738494873e-05,0.0005014636999993299,6.855410867922379e-05,0.00024845637381076813,0.0006713177921382762,0.0003512771640968408,0.00015715043991804123,0.0002376433886036866,0.00017792056010998902,0.0004275832325220108
16,0.0004497604915379566,0.00016026676811641688,0.0002676118165254593,0.0005907388688171367,0.00010794338846992213,0.0004626186564564705,1.0188420150259586e-05,2.4228379328141813e-05,2.0816922187805176e-05,0.001279510071498624,0.0007055424691286595,7.22268596291542e-05,0.0012277502344079788,0.000596339565214845,0.0002023591659963131,0.0017842487219229264,0.0005758593123026037,0.00021978281438350677
17,0.00042055030326408616,5.77046516061705e-06,3.575906157493591e-05,0.000276542832910176,0.00010536065969516187,5.2918680012226105e-05,2.942317622236547e-05,2.615732571093198e-06,9.525567293167114e-06,0.00016806444592051828,0.0001518310767770481,9.782658889889717e-05,8.23380837886023e-05,6.766220497767331e-05,9.63360071182251e-05,0.0014292345988885513,0.00016549868789324067,0.000255681574344635
