frame,change 1.x,change 1.y,change 1.z,change 2.x,change 2.y,change 2.z,change 3.x,change 3.y,change 3.z,change 4.x,change 4.y,change 4.z,change 5.x,change 5.y,change 5.z,change 6.x,change 6.y,change 6.z
2,0.00042765749520694285,7.823175392822693e-05,0.0008101466810330749,0.0012579777495828892,0.0001683013776347872,0.0006863306480227038,0.0009087871137692452,9.791078749937592e-05,6.12996518611908e-05,0.0007066059878715614,0.0018724202712049748,0.0014092797646299005,0.001102960585309995,0.0008956635952563699,0.0014688367955386639,0.005905291910410226,0.0016781914251854293,0.0017568182083778083
3,0.0006359640170752051,1.1390708416471329e-05,0.00024240522179752588,0.0013116580367142083,0.0007430622694768255,0.0008230215607909486,0.00018351475212568386,0.00031071180649541426,7.675960659980774e-05,0.0007415789576641213,0.0028838770778106537,0.0003048072103410959,0.001991151588953674,0.0029009713736632275,0.001476992852985859,0.0013612447879000622,0.00488990354172553,0.00035249278880655766
4,0.0005257231493438624,8.565524919561252e-05,0.00021819688845425844,0.0017049038767166097,0.00014706093363757444,0.0002448897575959563,0.00019907692902062027,2.4893622428792325e-05,4.5847147703170776e-05,0.00031009818195239236,0.001589845811587061,0.001332534709945321,0.0006591439984172942,0.0006180407746462641,0.0013674735091626644,0.0002825550867391613,0.00015993426386061958,0.0005739793996326625
5,0.001431387946354487,0.0006833218929859185,0.0008346795802935958,0.0003491974750342436,5.230600459382728e-05,0.00016989081632345915,0.0002890402189490125,0.00017326772597261216,1.6666948795318604e-05,0.0009033578651144736,0.000657085440046952,0.00074925203807652,0.00020781585264130487,0.00045797024721615925,0.0002111378125846386,0.004252727424083669,0.002266155919389375,0.00031270860927179456
6,0.0030962076393404314,0.00042785120452889375,0.0009414897067472339,0.004248418044274768,0.0002090810596529942,0.0019883557688444853,0.0002637702575561639,0.00020943166667948554,7.08550214767456e-05,0.003199124349048399,0.002249119059524636,0.001220674254000187,0.0023943334610591893,0.00302793581691721,0.00024730945006012917,0.0019239790563266024,0.0030573367005928232,0.0007646452286280692
7,0.0012216914357473935,0.00045870063250820145,1.5069905202835798e-05,0.0010125758324536355,0.0007445868944034768,3.835593815892935e-06,9.772581568483207e-05,4.327389294763275e-05,5.067512392997742e-05,0.0017542142479428646,0.0003260172156830318,0.0010673335491446778,0.0009117087525780249,0.0001226805416831636,0.0010082938242703676,0.0003711523358666813,0.000791293227700089,0.0005757668986916542
8,4.949554392853772e-05,0.000326590830698921,0.00033703865483403206,0.00011030319555617452,0.0002653733188602986,3.855372779071331e-05,4.670234402720519e-05,2.4575729572828787e-05,1.4819204807281494e-05,0.0013275716913179886,0.00016118227798538054,0.0005096756503917277,0.00022585273627792612,3.1248972216332827e-05,0.00017702952027320862,0.00010142482266178865,0.00018089798620753161,0.00030326841806527227
9,0.00022924531404935888,0.00021380724765648895,0.00022975594038143754,0.00014129763524807493,0.0002966703685383619,0.00015928054926916957,1.776316936029712e-05,3.313022247368718e-05,1.1552125215530396e-05,0.0006408309445207205,0.0003157568855442633,0.00013607867003884166,0.0005479883302607763,0.0006746726387212784,0.0001725206384435296,0.0001513689148993913,0.0006145315849777466,0.0003829835186479613
10,0.00029477614475667546,0.00018942021570251405,0.00018185836961492896,0.0007443214593050029,0.0003425988061043113,0.00014807208208367229,1.1046417107279938e-06,5.332486739133193e-07,4.081800580024719e-05,0.0007921563685182875,0.0011288245173870573,4.932671436108649e-05,0.00015756543039292803,3.294447364952241e-05,0.00011514779180288315,0.0003861785308973964,0.00010787132172280535,0.0005672164115821943
11,0.0003203097990349818,4.4318653684746745e-05,0.0003913211985491216,0.0003259004777716734,0.00021542167884607,0.0006539641763083637,9.31440283429702e-06,1.9596849724561852e-05,6.477907299995422e-05,0.0006750948293571118,6.942354465439698e-05,0.0007760723237879574,0.0004830566397799191,0.0006744413192071586,0.0004379695747047663,6.966954912951406e-06,0.0005211201886421244,0.0008372568845516071
12,0.00020661985805214833,0.0001079172593483925,0.00014582305448129773,9.3233418187455e-06,0.0004524407083099126,0.00030430383048951626,4.2479257979465695e-05,1.0411321183373835e-05,3.1266361474990845e-05,0.0011465958794738274,3.9102999597265264e-05,0.0005453377962112427,0.0004576276136486618,8.745171903445231e-05,0.0003940744209103286,0.00034140672424473606,0.00014606181095433175,0.0003620582283474505
13,0.00038664432922035086,0.00020529105836899694,0.00040418695425614715,0.00038473636099034536,0.0002854767169518657,0.0005213413387537003,3.473383823758211e-05,1.941916487073741e-05,2.022460103034973e-05,0.0009268166632080549,0.0004449298418372147,9.338872041553259e-05,0.0005243863415687333,0.00010808401031439652,3.976764855906367e-05,0.00010753973727956057,0.0002038744486309368,0.0007413631537929177
14,0.0006057109386620463,0.00018146001145663213,4.878849722445011e-05,0.0003579838349215547,3.807788789302394e-05,7.547822315245867e-05,7.048598840984563e-05,1.30413275661967e-05,5.512312054634094e-05,0.00020460909991955323,0.0002892551395960799,0.0007440602639690042,0.0006830762450474315,1.4128006093419576e-06,0.0008294478757306933,0.00021200804956261754,0.00030033003395717184,0.0011802212102338672
15,0.00044848969928608373,0.00014795553892746338,0.0003705996787175536,0.0004356260892170727,6.968439790654146e-05,0.0003085188800469041,7.686975802619067e-06,1.9035390377685727e-05,9.63360071182251e-06,0.0005372734751624281,0.00045586512444097116,0.00036606250796467066,0.0005343534023327795,0.00048204183554343555,0.00028875190764665604,0.00020427188832364274,0.00012885877213776077,0.0003492264077067375
16,0.0002900156911758711,5.168245105365357e-05,5.139235872775316e-05,0.0003857220065426742,0.0002727692112086885,5.6685181334614754e-05,1.8285718115972766e-05,3.4036867111348745e-05,2.9396265745162964e-05,8.273183783709392e-05,0.0008997237493326288,0.0003313296474516392,3.335292466838391e-05,6.087433705401907e-05,0.0003107029478996992,2.3537898935416246e-05,0.0004900390793200872,0.0005592348898062482
17,0.0001722541509229375,1.2997143135282108e-05,1.9875878933817148e-05,0.0005818085694579284,0.0003127388810772458,0.00028128805570304394,2.5842498531093022e-05,2.7418558150392198e-05,1.7900019884109497e-05,0.00022665706158711552,0.00023809977077187544,0.0003588204854167998,0.00044839926155414156,0.00019240633306152888,4.607974551618099e-05,0.00023706615572169354,0.00010607929006816678,0.0004947388224536553
18,0.00026883661254155367,0.00045122838591243886,0.00018135877326130867,0.0005971257842006944,0.0003254552849921849,9.83380014076829e-05,1.748518805403179e-05,2.1450456788930797e-05,2.2273510694503784e-05,0.0006566876921310499,3.051596235648102e-06,0.0006224316894076765,0.0007440252145543558,5.064986908262514e-06,0.0002625485067255795,0.0004383910117340961,0.0001443868935408297,0.0004576736537273973
19,0.00010962351895948963,0.00026855150431294786,0.0003038238501176238,0.0001387206374138389,8.365236590778674e-05,0.00021933275274932384,2.3820609876785276e-05,3.8130644163393026e-05,1.3045966625213623e-05,4.334785273935049e-05,0.00012117356705652199,1.7113168723881245e-05,0.0003207746326430311,0.0001400210793671905,7.130845915526152e-05,0.0005010377204179295,0.00042771034363482414,0.0004452473658602685
20,0.0003840654908558866,6.672858059847755e-05,1.6154488548636436e-05,0.00039772990473641023,9.247096138986777e-05,0.00011118559632450342,4.1031099446316166e-05,3.295051947073207e-05,1.5389174222946167e-05,0.00044427716778586146,1.4731521791593039e-05,3.8412981666624546e-05,0.00027766313308891233,5.782484588316705e-05,2.6210385840386152e-05,6.626201592918601e-05,0.0002701473483468046,0.0003648355486802757
21,0.0005229216804319009,6.577724176036123e-05,0.00017039076192304492,0.00024098814812047176,8.639109807438705e-06,0.00023590039927512407,1.6176253844459032e-05,6.244007939127543e-05,6.549060344696045e-06,0.00017867996327446123,0.0009378605047346,0.00038389675319194794,0.0006001940333745237,0.0007217740506324233,0.000173714361153543,0.0007524564603000328,0.0009774719364273035,0.0005617639981210232
22,0.0008203580846895125,0.0005103305270537546,2.3816770408302546e-05,0.00026441364820627145,7.457327297118871e-06,0.00038862356450408697,8.592757534150314e-05,5.948345080154056e-05,1.6197562217712402e-05,0.0005515372213145964,0.0012740881192615586,0.00022736622486263514,0.0005024931524435783,0.0016623179158062398,0.00026285334024578333,0.00037383427303960826,0.0008104811056017019,0.00021063705207780004
23,2.908637135931591e-05,0.0004503319555381989,0.00026878720382228494,0.000590529827366737,0.00025202394272953385,0.00014193251263350248,9.081936880154379e-06,1.4829661078314218e-05,1.4267861843109131e-05,0.0004176863972931849,0.0005508216047804271,3.590923734009266e-05,0.00011102082915764866,0.0006076467816340872,0.00016905312077142298,0.0010882975191527366,0.0003145787901235389,0.00022623222321271896
24,0.0003566524930737752,0.00019217789802815702,0.0002251985715702176,0.000815531748948578,0.0003678194913993328,0.00040436105336993933,1.7827986791129485e-05,1.6455199138368194e-05,4.3783336877822876e-05,0.0005921667251649887,0.00015999171236293075,0.0006829526973888278,0.0013739747312104394,0.0008102276690447954,0.00041425044764764607,0.0004276786381516573,2.201269011491147e-05,0.0004868393298238516
25,0.0002082281008686515,8.759632712907958e-05,5.049974424764514e-05,0.0006933555028478811,0.00023362063985618228,0.00020870682783424854,1.2167493047818279e-05,7.537120895894495e-05,1.2166798114776611e-05,0.0003526432582093286,0.0008462945103883679,0.0004112314200028777,0.0008606740478855485,0.0008056072694281949,0.00010644574649631977,0.0005406266807989335,0.0010244124697769358,0.00038128590676933527
26,0.0004390806511914286,0.0001846574105083959,0.00014665722846984863,0.0007416078787234326,6.273687306180761e-05,0.00015917140990495682,1.2146595196889376e-05,9.336278810719272e-05,1.0732561349868774e-05,0.0007839104848666734,0.0013631778595679725,0.00012082420289516449,0.0010416856442493905,0.0009271912445397781,4.383397754281759e-05,0.0005847041417943732,0.0013366167311047875,0.0002775659377221018
27,0.0004175434293398478,1.9291426528015437e-05,0.00022519659250974655,0.0006943634011888911,0.00014235823332806388,0.0003002757439389825,6.322766728194401e-06,0.00011635628600153286,2.1055340766906738e-05,0.0008828824328248053,0.001197873992383934,0.00036728777922689915,0.001569149775089318,0.0014125354034988866,7.251504575833678e-05,0.0015076312527573243,0.0016479968797282812,0.00041174134821631014
28,5.733577931134326e-05,5.421025580082048e-05,8.783082012087107e-05,0.00046947285877753375,0.000105114217704632,9.540701285004616e-06,2.9574740995470805e-05,0.00011890425588867676,1.1056661605834961e-05,0.0002018380741653919,0.001089179751763411,5.3242198191583157e-05,0.0005334689670662279,0.001182355686773169,0.00022946586250327528,0.0011625054738373941,0.0019364108346628158,0.00026100483955815434
29,0.00027752617045734285,0.00029559987405641114,0.00012995593715459108,6.943707876309879e-05,0.0002720246030748427,0.00017288001254200935,4.536272345763426e-06,6.834069232744609e-05,2.5294721126556396e-06,0.00043700833302909303,0.00034685976052155343,7.51507468521595e-05,0.0001644077693443713,0.0009747917381238771,3.4541531931608915e-05,4.015628444106745e-05,0.0012236632535400282,0.0001894278102554381
30,0.0002974743481536646,0.0004686139901239894,0.0001220089616253972,0.00020688237053649583,0.00011760529160782449,0.00010998337529599667,6.34980946581723e-05,5.903622262715016e-05,2.1323561668395996e-05,0.00013411513210823123,1.8781503034685787e-05,0.0003369221230968833,0.0005896239500592509,0.0005591965246735803,0.0002466442238073796,0.00015703172376135832,0.0009438293650768413,0.0006801484123570845
31,0.00011366825411006365,0.00027380741152173427,0.00029346143128350377,0.0004190575111987227,0.0002952314785413454,0.00017789972480386496,3.983569822473346e-05,8.01521174596323e-05,1.8641352653503418e-05,0.0005024960797250927,0.0004885442794611283,0.0004710499197244644,0.0002911847914846416,0.0012717769681554053,0.00019024143693968654,7.238388794078565e-05,0.0011779713275009863,0.0007950943981995806
32,7.572857699270075e-05,0.00018406463700187253,2.3675034753978252e-05,0.0004227708746431108,0.00017020618911035845,3.156554885208607e-05,2.4740021603655155e-05,2.66493504195443e-05,1.5214085578918457e-05,0.00038656983434974534,0.00021752120824584248,0.0002531306818127632,0.0003084157862875414,0.0012099012811979115,0.00015816395170986652,5.153309038402609e-05,0.0003079094554991179,0.00021590932738035917
33,3.582470451937714e-05,0.00013114649684045632,0.00017102109268307686,0.0001609935228259335,1.777297860883556e-05,6.481795571744442e-05,2.4378295938914246e-05,4.241295608897473e-05,1.255422830581665e-06,8.149726315528905e-05,0.0001073879557322785,0.00020492146722972393,0.00036752646738866246,0.0009239240298590662,4.653277574107051e-05,0.0007822478300524571,0.00041705486426415854,0.0002899251994676888
34,0.0008757024259129637,8.159821084179758e-05,0.00011096301022917032,0.0007905814522534554,0.0001081319022179332,0.00016031961422413588,1.0149410500714245e-05,2.6147579523738912e-05,1.9673258066177368e-05,0.0007967301196329241,0.0003671410319958518,0.00033890409395098686,0.0005585916624466086,0.00020109520515232404,0.00025614892365410924,8.063372785946377e-05,0.00019666050784788655,0.00029009144054725766
35,0.00015568662343788675,0.00021359925041387548,0.0003286021819803864,0.00012077047442249356,5.572657187497693e-05,0.0003504703054204583,7.3211381535903675e-06,6.537374949335179e-06,2.9668211936950684e-05,0.00022698540569889014,1.4758948232773683e-05,0.00016402080655097961,0.00014466120175593566,0.00037214072289717265,0.0001325555786024779,9.323908740543896e-05,0.00017785768811338313,0.00035465590190142393
36,7.3777478642581e-05,4.128890328473217e-06,2.2520660422742367e-05,0.00014770498686569877,7.290520760408828e-05,0.00012544076889753342,2.90247806633559e-06,2.8975642625561366e-07,7.040798664093018e-07,0.0003057457889062837,3.233396610927142e-05,0.00011114124208688736,0.00027830244607199295,0.00028840694212704104,5.465524736791849e-05,0.00014550957880740678,4.080654014633391e-05,6.211071740835905e-05
37,0.00010628481665522771,0.0001139218453465006,0.00023190086358226836,0.00019409398427493174,6.714416097702847e-06,0.0001629246398806572,1.9989401384149647e-05,1.4395762005009385e-06,2.3234635591506958e-05,0.0002665111848609292,0.0001984650752083275,0.0001243774313479662,0.000304369857678885,0.00011098802846664507,0.00019756334950216115,3.799980914001577e-05,4.8814954992038896e-05,0.0006633481825701892
38,9.47343424320124e-05,0.00026889518343324245,0.00026575755327939987,0.00014252302008391227,0.00019501902173975003,0.00011951371561735868,2.864863570896381e-05,3.886773203617272e-07,1.35861337184906e-05,3.45121140479937e-05,0.00017009274573322186,2.598995342850685e-05,0.00019293999872276035,8.930218297532183e-05,0.00013359269360080361,3.459906615849162e-06,0.00011584254375047575,9.958440205082297e-05
39,7.63807927853244e-06,0.00015255178727614782,0.00029628234915435314,1.881337339178224e-05,0.00033206828402146393,0.00016670941840857267,1.156740136120521e-05,3.0280581766136826e-05,1.0788440704345703e-05,0.00028203257131059756,0.0008278420163297384,0.00017593312077224255,0.0004951144537524155,0.0004737521034206202,5.101255374029279e-05,0.0005819735317319219,0.0002905966000863935,0.0003029468934983015
40,2.8006094530116932e-05,7.605707304296841e-05,0.000348954985383898,1.5821383967801195e-05,8.013274447916247e-05,7.777591235935688e-05,2.2376897552526392e-05,7.562995981757483e-06,5.248934030532837e-06,5.379052668513795e-05,0.00024330998509116547,0.0003620275529101491,8.429691020420127e-05,0.00034424833838251484,1.4542019926011562e-05,0.00023070970518618283,7.078570053844699e-05,0.00033342040842399
41,4.285338363257951e-05,1.5181893742367836e-05,0.00016203877748921514,0.0001762461852620606,0.00010402201468194192,0.00026957597583532333,7.931405071411046e-05,3.573861315744095e-05,4.558637738227844e-05,0.0003276436483321127,0.000949678903058207,0.0004946852568536997,0.0004103732710722535,8.100182454917615e-05,0.00035235064569860697,0.0005502447086512818,0.0004599261446114099,0.0009783331624930725
42,0.0003259542282655209,0.00015053209636391174,0.00045202666660770774,2.3754256182381694e-05,2.1767442828550532e-05,0.0003142646746709943,8.023970847080911e-05,2.324882094677488e-05,4.2572617530822754e-05,0.00016907810103114485,0.0005654726646561956,0.00013344013132154942,7.399289762861916e-05,0.0001874600124688458,0.0003167149843648076,0.0001653728444243885,0.00044821735163709693,0.0009859996353043243
43,0.0002002142275783353,0.00018349637336008418,0.00022488331887871027,0.00016272088283772468,1.9805269325490205e-05,5.1897368393838406e-05,2.664530613580296e-07,3.4070176630808264e-07,1.8130987882614136e-05,0.0002659837065921711,8.738483552543641e-05,1.8808525055646896e-05,0.000269154220802037,1.7727651686116896e-05,0.00015756342327222228,0.0007939323642494334,2.3403946465427698e-05,5.414721090346575e-05
44,0.000448474934126572,0.00017066750386778712,9.920739103108644e-05,0.00010061119362356208,0.0001298147839626715,8.013378828763962e-05,2.89450410617606e-05,5.975095540866854e-06,2.60770320892334e-06,0.0002318538657644087,6.194097221365324e-05,0.0001538905780762434,0.00030687510339265367,0.00031811870971910905,0.00010879745241254568,0.0008165297525140336,8.632521868353303e-05,0.00023833481827750802
