time_seconds,clean_value
0.0,0.07390300184488297
0.098913,0.07406099885702133
0.203922,0.07448600232601166
0.299265,0.07472000271081924
0.399718,0.07508700340986252
0.498381,0.07513099908828735
0.598254,0.07497800141572952
0.698319,0.07484100013971329
0.798674,0.07492399960756302
0.899396,0.0745600014925003
0.998334,0.07409399747848511
1.098644,0.07308600097894669
1.232168,0.07271599769592285
1.331722,0.07196299731731415
1.431911,0.07169800251722336
1.531933,0.07184600085020065
1.631845,0.07229799777269363
1.732855,0.07306499779224396
1.831699,0.07335499674081802
1.93221,0.07380799949169159
2.032163,0.07398500293493271
2.133262,0.07425399869680405
2.231759,0.07436399906873703
2.332176,0.07458700239658356
2.432084,0.07467199862003326
2.532216,0.07485999912023544
2.665939,0.07501000165939331
2.765875,0.07506900280714035
2.865217,0.07536700367927551
2.965746,0.07553000003099442
2.998756,0.0757490023970604
3.16562,0.075764000415802
3.265418,0.07557699829339981
3.365223,0.07544499635696411
3.434228,0.07536400109529495
3.567006,0.07543499767780304
3.632627,0.07590299844741821
3.765282,0.0760750025510788
3.865858,0.07636299729347229
3.933569,0.07651100307703018
4.031999,0.07675500214099884
4.132695,0.0768589973449707
4.232799,0.07707799971103668
4.336882,0.07721000164747238
4.432247,0.07742899656295776
4.533119,0.07753899693489075
4.634175,0.07760799676179886
4.732679,0.07785800099372864
4.832325,0.07799000293016434
4.972302,0.07818800210952759
5.032602,0.0782729983329773
5.132365,0.07840300351381302
5.265866,0.07847300171852112
5.36619,0.07865200191736221
5.465351,0.07872799783945084
5.566209,0.07856500148773193
5.667007,0.07799600064754486
5.766802,0.07583300024271011
5.866515,0.07487999647855759
5.965688,0.07453399896621704
6.066048,0.07573699951171875
6.165586,0.07698199898004532
6.266257,0.07694700360298157
6.365707,0.07639700174331665
6.466678,0.0753989964723587
6.565804,0.07547599822282791
6.666863,0.07621099799871445
6.766991,0.07648000121116638
6.899236,0.07691899687051773
6.999334,0.07710599899291992
7.099893,0.07724899798631668
7.199679,0.07727400213479996
7.300332,0.0777060016989708
7.399055,0.07792899757623672
7.49912,0.07804299890995026
7.600807,0.07809499651193619
7.70014,0.07812099903821945
7.799393,0.07817000150680542
7.899197,0.07829199731349945
7.999694,0.07869900017976761
8.10028,0.07887600362300873
8.199796,0.07817099988460541
8.299755,0.07745800167322159
8.401279,0.07446300238370895
8.534624,0.07239700108766556
8.602178,0.07302600145339966
8.734334,0.07491999864578247
8.800105,0.07626499980688095
8.934071,0.0762920007109642
9.03379,0.07602500170469284
9.133183,0.075764000415802
9.233264,0.0748789981007576
9.33335,0.07484699785709381
9.432833,0.07574799656867981
9.533818,0.07603800296783447
9.633919,0.07587499916553497
9.733536,0.07566399872303009
9.833672,0.07517799735069275
9.934028,0.07519900053739548
10.033298,0.076044000685215
10.133142,0.07658100128173828
10.233298,0.07735799998044968
10.333531,0.0777679979801178
10.432874,0.07785599678754807
10.533356,0.07805699855089188
10.635169,0.07807599753141403
10.733643,0.07792799919843674
10.866264,0.07789800316095352
10.967163,0.07787500321865082
11.066649,0.07788500189781189
11.134593,0.07785800099372864
11.26723,0.07784699648618698
11.36799,0.07784000039100647
11.467341,0.07786799967288971
11.568504,0.07789699733257294
11.66739,0.07790900021791458
11.767276,0.07795999944210052
11.866723,0.07796800136566162
11.966935,0.0780009999871254
12.100591,0.07801000028848648
12.202125,0.07819200307130814
12.300209,0.07827100157737732
12.400521,0.07857999950647354
12.499846,0.07872100174427032
12.635424,0.07885699719190598
12.733731,0.07898899912834167
12.833786,0.07946400344371796
12.934069,0.07962699979543686
13.034156,0.07966600358486176
13.133677,0.07966499775648117
13.233962,0.07970800250768661
13.33422,0.0797630026936531
13.434777,0.07986900210380554
13.533621,0.0801049992442131
13.634405,0.08063399791717529
13.73368,0.08075200021266937
13.834463,0.08097299933433533
13.934414,0.08128900080919266
14.035166,0.08141600340604782
14.136192,0.08153799921274185
14.234859,0.08170600235462189
14.335112,0.08203600347042084
14.46856,0.08213800191879272
14.534227,0.08228100091218948
14.667822,0.08231999725103378
14.735,0.0824270024895668
14.867405,0.08252199739217758
14.967657,0.08261600136756897
15.067831,0.0826679989695549
15.167598,0.0828159973025322
15.267904,0.0828699991106987
15.367339,0.08286300301551819
15.469008,0.08287700265645981
15.56758,0.08162999898195267
15.667496,0.08044800162315369
15.768205,0.07910899817943573
15.868263,0.07970599830150604
15.967815,0.08062499761581421
16.068109,0.08048900216817856
16.167412,0.08032699674367905
16.268835,0.08066099882125854
16.367414,0.08143600076436996
16.467993,0.08227500319480896
16.568162,0.08242599666118622
16.701701,0.08201000094413757
16.800952,0.08170600235462189
16.868089,0.0817049965262413
17.002123,0.08200400322675705
17.102214,0.08258400112390518
17.235272,0.08249899744987488
17.335159,0.08195199817419052
17.434902,0.08195900171995163
17.534998,0.08202999830245972
17.635771,0.08216899633407593
17.735602,0.08228299766778946
17.834847,0.08247599750757217
17.935325,0.08257900178432465
18.034804,0.08262799680233002
18.135204,0.08271700143814087
18.235285,0.08281999826431274
18.336536,0.0830560028553009
18.469454,0.0830800011754036
18.53497,0.08277899771928787
18.635074,0.08271600306034088
18.735161,0.08285199850797653
18.835555,0.08294600248336792
18.968769,0.08306200057268143
19.068964,0.08303499966859818
19.168291,0.08295600116252899
19.268664,0.08289200067520142
19.368156,0.08256500214338303
19.468451,0.08243700116872787
19.569094,0.08312200009822845
19.668252,0.08330000191926956
19.7692,0.08344099670648575
19.868669,0.08352400362491608
19.969146,0.08357799798250198
20.068783,0.08364100009202957
20.168845,0.0837630033493042
20.269098,0.08386699855327606
20.369512,0.08389899879693985
20.469207,0.08404800295829773
20.568833,0.08423899859189987
20.66913,0.08426500111818314
20.768781,0.08399800211191177
20.86888,0.08309300243854523
21.002404,0.08219199627637863
21.069895,0.08167299628257751
21.204474,0.08235599845647812
21.307642,0.0832889974117279
21.403003,0.083467997610569
21.502611,0.08337599784135818
21.603982,0.0833199992775917
21.702593,0.08288399875164032
21.802654,0.08250100165605545
21.902221,0.08203999698162079
22.002443,0.08197599649429321
22.102316,0.08244399726390839
22.203664,0.08280900120735168
22.368091,0.08330199867486954
22.435839,0.08354400098323822
22.535624,0.08369400352239609
22.636273,0.08381199836730957
22.736154,0.08412899821996689
22.837171,0.08427300304174423
22.936127,0.08439700305461884
23.069977,0.08438300341367722
23.13639,0.08451499789953232
23.270275,0.08452600240707397
23.369694,0.08448600023984909
23.470044,0.08453100174665451
23.570298,0.08478099852800369
23.670261,0.08498500287532806
23.769959,0.08517400175333023
23.870119,0.08525499701499939
23.970327,0.08540699630975723
24.069447,0.085487000644207
24.169461,0.08554399758577347
24.271753,0.08509700000286102
24.369876,0.08298599720001221
24.470248,0.08218900114297867
24.569761,0.08288600295782089
24.669908,0.08368200063705444
24.769952,0.08367300033569336
24.870202,0.08356799930334091
25.004344,0.08341600000858307
25.06959,0.08294200152158737
25.17125,0.08277899771928787
25.302702,0.08274099975824356
25.40373,0.08286099880933762
25.504374,0.08364500105381012
25.602816,0.08388499915599823
25.702904,0.08402000367641449
25.802782,0.08402799814939499
25.90515,0.08419399708509445
26.004543,0.08467499911785126
26.10349,0.08539000153541565
26.203132,0.0857739970088005
26.304379,0.08589799702167511
26.403605,0.08614300191402435
26.504016,0.08624300360679626
26.60314,0.08630599826574326
26.703594,0.08623000234365463
26.802877,0.0861779972910881
26.903397,0.08622799813747406
27.037455,0.08638499677181244
27.137013,0.08609600365161896
27.237134,0.08460000157356262
27.337583,0.08401399850845337
27.436753,0.08442000299692154
27.570946,0.08519800007343292
27.670868,0.0851840004324913
27.770828,0.08507800102233887
27.871166,0.08498899638652802
27.970785,0.08480899780988693
28.070424,0.08472999930381775
28.17022,0.08470399677753448
28.271017,0.0847110003232956
28.370814,0.08470799773931503
28.470953,0.08473499864339828
28.571716,0.08480200171470642
28.670569,0.08484099805355072
28.770991,0.08487900346517563
28.871136,0.08489300310611725
28.971296,0.08491899818181992
29.070801,0.08498299866914749
29.171134,0.08500199764966965
29.271803,0.08571700006723404
29.371503,0.08613800257444382
29.470698,0.08614200353622437
29.606007,0.08602599799633026
29.670739,0.0857430025935173
29.77189,0.08575399965047836
29.904874,0.08630599826574326
30.005483,0.08642599731683731
30.10492,0.08679299801588058
30.205485,0.08689100295305252
30.304776,0.08514700084924698
30.404829,0.08440899848937988
30.505101,0.08466599881649017
30.605719,0.08513099700212479
30.704512,0.08558300137519836
30.805898,0.0856110006570816
30.904762,0.08548299968242645
31.004746,0.08538199961185455
31.105179,0.08535599708557129
31.204629,0.08534300327301025
31.337901,0.0853319987654686
31.438192,0.08527500182390213
31.538372,0.08525100350379944
31.638304,0.08525799959897995
31.738466,0.0852769985795021
31.837863,0.08530999720096588
31.939054,0.08535200357437134
32.037945,0.08540000021457672
32.138089,0.08539199829101562
32.237898,0.08539900183677673
32.339015,0.08542300015687943
32.438194,0.08546800166368484
32.571946,0.08552200347185135
32.672021,0.08567299693822861
32.771092,0.08604999631643295
32.871989,0.08640400320291519
32.971277,0.08703099936246872
33.071054,0.08726300299167633
33.172016,0.08744899928569794
33.271641,0.08761200308799744
33.37135,0.08782300353050232
33.471643,0.08806400001049042
33.573687,0.08813899755477905
33.671713,0.08835399895906448
33.771636,0.08819899708032608
33.871792,0.0863339975476265
33.972135,0.08586999773979187
34.072176,0.08614300191402435
34.205505,0.08661399781703949
34.305805,0.08690600097179413
34.40549,0.08694300055503845
34.506616,0.08693300187587738
34.605605,0.0869000032544136
34.705375,0.08688800036907196
34.805121,0.08691199868917465
34.905211,0.08701500296592712
35.005528,0.08708900213241577
35.105491,0.0871649980545044
35.205111,0.08729100227355957
35.305239,0.08754599839448929
35.405032,0.08769500255584717
35.506652,0.08780500292778015
35.6385,0.08784600347280502
35.7388,0.08779200166463852
35.838096,0.08778899908065796
35.938967,0.0878010019659996
36.038218,0.08786199986934662
36.138446,0.08786199986934662
36.238095,0.0883060023188591
36.340143,0.08860199898481369
36.438281,0.08895400166511536
36.538439,0.089137002825737
36.63903,0.08855599910020828
36.738809,0.08731599897146225
36.83879,0.08720099925994873
36.939448,0.08753599971532822
37.073316,0.08804500102996826
37.172591,0.08814200013875961
37.272181,0.08827699720859528
37.373539,0.08831500262022018
37.472701,0.08825799822807312
37.57218,0.08819100260734558
37.671967,0.08818499743938446
37.772671,0.08817999809980392
37.872591,0.08824200183153152
37.973128,0.08825699985027313
38.072423,0.08834599703550339
38.172121,0.08844900131225586
38.273924,0.0887409970164299
38.372654,0.08881299942731857
38.505783,0.0888419970870018
38.606581,0.08884400129318237
38.705951,0.08888199925422668
38.806357,0.08891899883747101
38.905949,0.08892200142145157
39.006151,0.088919997215271
39.10613,0.08892100304365158
39.205976,0.08891800045967102
39.305994,0.08895599842071533
39.406199,0.08886799961328506
39.505985,0.08853600174188614
39.606258,0.08832699805498123
39.706158,0.08809799700975418
39.805877,0.08822000026702881
39.939559,0.08869200199842453
40.041603,0.08888699859380722
40.139722,0.08905500173568726
40.240348,0.08939100056886673
40.339581,0.08961000293493271
40.439698,0.08986900001764297
40.539374,0.08996199816465378
40.63948,0.09016399830579758
40.73996,0.09034200012683868
40.839574,0.09015200287103653
40.939649,0.0895719975233078
41.039653,0.08899600058794022
41.139294,0.08914799988269806
41.23979,0.08928199857473373
41.37368,0.08922900259494781
41.473284,0.08912099897861481
41.572807,0.08903700113296509
41.674156,0.08892200142145157
41.773989,0.0890749990940094
41.873067,0.08945400267839432
41.972972,0.08954200148582458
42.072567,0.08964099735021591
42.172567,0.08968599885702133
