frame,change 1.x,change 1.y,change 1.z,change 2.x,change 2.y,change 2.z,change 3.x,change 3.y,change 3.z,change 4.x,change 4.y,change 4.z,change 5.x,change 5.y,change 5.z,change 6.x,change 6.y,change 6.z
2,0.0006828535086154802,0.0010883137191197295,0.0020827148109674454,0.0005267576018518766,0.000819535691980712,0.0010770992375910282,0.0004267522909977197,0.0002666641130041235,7.078051567077637e-05,0.003347731771701626,0.005336919706996481,0.00028838549042120576,0.0005440901554121941,0.004535264029929591,0.0010100326035171747,0.008803092993673572,0.004515841594078261,0.0005715629085898399
3,0.00035757884187237465,8.1945989215855e-06,0.00027044396847486496,0.00016340984713825168,8.303034755929861e-05,0.00015732413157820702,0.00010138633456208829,3.070149784928898e-05,8.542835712432861e-05,0.00030481746703091284,0.0011157746524238163,0.00099127838620916,0.0002893657157151813,0.0005475856588934708,0.0012836281675845385,0.006746570986114198,1.4992470335786073e-05,0.0010254327207803726
4,0.00021137850005703562,1.5678528256200808e-06,0.0010979031212627888,0.0008475492595128725,0.0002104206798370957,0.001392497681081295,4.9979248305520585e-05,5.4327757277181186e-05,3.243982791900635e-05,0.0033653752165763023,0.00042629086066258565,0.0010729014175012708,0.002313093461689106,0.00029052364370524275,0.0008319027256220579,0.004788688388933093,0.0013671370642691543,0.00030689314007759094
5,0.0002577085530016954,0.0007468152812791055,0.0004383600316941738,0.0008177930684498541,3.306366141104036e-05,0.00045265257358551025,4.6836494075193705e-05,2.072181944423292e-05,6.87725841999054e-05,0.0005909791353866656,0.0007557555290696842,0.0006548059172928333,0.00019734425373843512,0.000201120291605128,0.000519375316798687,3.320178378229954e-05,0.0005664872608687962,0.0011071478947997093
6,3.213021130535343e-05,6.05073677417689e-06,0.00013449694961309433,4.7366859274283746e-05,9.992293058481636e-05,5.969777703285217e-05,3.975188053395931e-05,3.7841298814636384e-05,6.370246410369873e-07,0.000255188821718183,0.0002575305545929503,1.0326504707336426e-05,0.0003392284734375778,0.0006984136697572516,9.614392183721066e-05,0.001123976212622585,0.0005084678987736331,0.00019221007823944092
7,0.0003164868779439445,6.707027061057108e-05,0.0004665483720600605,0.0002795552490304082,6.7817387528028295e-06,0.00030405493453145027,2.695379238281878e-06,2.6557154421178234e-05,3.077089786529541e-06,0.0004397524782951273,4.6743169894739034e-05,0.0001823296770453453,9.23514078841059e-05,0.0003752605076065979,4.950398579239845e-05,0.0006742201575098417,0.00039739741445476637,0.00018176622688770294
8,0.0007615197881040703,1.1303544162760693e-06,0.0005667046643793583,0.0007719098354636161,0.0001407363557485372,0.0005063936114311218,2.2471590648442952e-05,1.4308991232718016e-05,3.33152711391449e-05,0.00012191079224121992,8.721812449094535e-05,0.0003934078849852085,0.00035135777660723344,0.00019002148129985963,0.0004663863219320774,0.0009791017437405791,7.137649475533105e-05,0.000825163908302784
9,0.0005828419525029244,7.20703190086186e-05,0.0003105057403445244,0.00018095721763305983,5.618315676563651e-06,8.34059901535511e-05,2.0400968842686912e-05,2.7066912149433366e-05,2.522021532058716e-06,0.0004970776593154341,0.0004027446314160861,0.00010991841554641724,0.0005742360569271077,0.00014848937209991503,0.00018472131341695786,0.0005130615628246571,0.0003022622001332539,2.9806047677993774e-05
10,0.0006165616016347575,0.00014269783011001957,5.0154514610767365e-05,0.00047476642954219495,7.018606808755629e-05,0.00016227876767516136,3.608424925679449e-05,6.082913427622586e-05,3.139302134513855e-05,0.0003850963678515701,0.0006666272982783876,0.00037149875424802303,0.0005989863750022334,0.0009637358271867777,6.695510819554329e-05,0.00022443885163508925,0.0008971452343612095,0.0003338214010000229
11,0.0006020060223223545,0.00012546704758995691,0.00031522801145911217,0.0009651249040195792,0.00011133422451651068,5.8156903833150864e-05,3.17794552377737e-06,0.00011613176583909939,3.0428171157836914e-05,0.0006471718379816999,0.0016345256449673343,0.0005627481732517481,0.0007364155420748059,0.0019327441190571254,0.00014440808445215225,0.0015996337988440357,0.0017076092941558695,0.00017224997282028198
12,0.0005453980055612068,2.0612428461665167e-05,0.00014999741688370705,0.0005754173767506948,3.898077802502384e-05,0.00020957551896572113,3.2481162881254494e-05,8.031711835527057e-05,1.541152596473694e-05,0.00015664056611790211,0.001720771430881271,0.0005730395205318928,5.7878508918349225e-05,0.0008305407179734423,9.059160947799683e-05,0.0005968825634219133,0.0011389875789520566,0.0005185240879654884
13,0.00023152833881807944,0.0002125760828390992,0.0005733831785619259,0.00016556464475256383,9.371112460816386e-05,0.0003966856747865677,7.615867382120174e-05,1.9890238496506236e-05,1.3746321201324463e-06,0.0006314147790091734,0.0003360496715940596,0.00024271244183182716,0.0003810700435316755,0.0004218769759453192,9.593041613698006e-05,0.00013321116063466643,0.0002932897662086499,0.00036738254129886627
