frame,change 1.x,change 1.y,change 1.z,change 2.x,change 2.y,change 2.z,change 3.x,change 3.y,change 3.z,change 4.x,change 4.y,change 4.z,change 5.x,change 5.y,change 5.z,change 6.x,change 6.y,change 6.z
2,0.0022914119414865347,0.00018767804184331022,0.0005222801119089127,0.0019341974245634802,0.00020364412684470423,0.0008412403985857964,0.00012986835191804158,3.816043624853407e-05,6.14561140537262e-05,0.0019784309936833194,0.0008511149359409359,0.0008008982986211777,0.002752398361677552,0.001287428066638556,0.00030451128259301186,0.0006954288300384526,0.000728081363897677,0.00024159997701644897
3,0.0017316195473122825,2.8392103179286643e-05,0.00014350004494190216,0.0009125124158804593,8.207261916891653e-05,0.00016789697110652924,5.5445155181953545e-05,1.182127663888798e-05,1.1753290891647339e-05,0.0007002796701226499,0.00013647205873179927,0.0008352790027856827,0.001523163265145483,0.0007584440129365655,0.0008788309060037136,0.001432225742078047,0.0004296762887671607,0.0003216248005628586
4,0.0013430595522613276,2.717229165042495e-05,0.0004987819120287895,0.0011900251727224448,3.2904909916788017e-05,0.0006521111354231834,0.00027164364090285185,4.383871339321715e-06,3.316253423690796e-05,0.002689139378365721,8.995211031749203e-05,0.0009022057056427002,0.0021875076471084276,0.0010158560016944457,0.0005878671072423458,0.0005519271690217764,0.00037630812978915653,0.0006674695760011673
5,0.0011588941782358642,0.00016760465452740278,0.000509653240442276,0.0008284155514360486,0.00035388774136834236,0.0001096157357096672,6.53471260893667e-05,3.1242525270748836e-05,3.4596771001815796e-05,0.0007530394674916396,7.027014167625134e-05,0.0002534370869398117,0.0005406995243872892,0.0009332701721881664,0.00030187657102942467,0.0007774223128490243,0.0005162950016922227,0.000770866870880127
6,0.0011235558099861598,3.054297402346057e-05,0.0003167279064655304,0.0013795404442527859,0.00022568196284284553,0.00018524378538131714,1.658942180142453e-05,2.4924537996156367e-05,3.965198993682861e-05,0.001154725525007838,0.00016835438832260574,0.0002093333750963211,0.0013781613012062016,0.00020555815843751463,0.00042068492621183395,4.965293630571077e-05,0.0003695313974197926,0.0005329865962266922
7,0.0006630709114469613,0.00020584382794795394,0.0003655552864074707,0.0007186829578036402,0.00047575423350640356,0.00011365208774805069,2.393640987178973e-05,4.252191091895345e-05,2.2046267986297607e-05,0.00045990840290116575,0.00028110100285084344,0.00022541731595993042,0.0008008470107287446,0.00037236730865874285,0.0001959512010216713,0.00015359598481468062,0.0005355944037295432,0.0002713426947593689
8,0.0005243256133557472,0.00017155301342568208,5.2216462790966034e-05,0.000305172033889467,9.317209461397538e-05,0.0001261020079255104,5.751669583470634e-05,1.644681431417738e-05,7.014721632003784e-06,0.00033723965480118856,0.00014348550960174497,0.00019715074449777603,0.0005513927789870116,0.0003869078860757047,6.559491157531738e-05,0.0003898263165408866,0.00017450508166668658,0.0002348925918340683
9,5.0670714584283294e-05,3.326921197662619e-05,2.1358951926231384e-05,0.0002722266545623353,2.9256674222433166e-05,1.5970319509506226e-05,5.016886000085846e-07,3.1076679141429074e-06,6.034970283508301e-07,9.96569725755514e-05,7.231974471808358e-05,7.862132042646408e-05,9.590500612891018e-05,0.0001290415443226181,9.589269757270813e-05,0.00020064920101608985,0.0001297304390922363,0.00012310035526752472
10,0.00011866181280995036,8.516312839130027e-05,9.252037853002548e-05,5.125608714928731e-05,1.300542472693067e-05,0.00023332424461841583,6.239757991246576e-05,1.0615434316371773e-05,1.6845762729644775e-05,0.00016705470158823177,0.0002708765433124538,0.0002541029825806618,5.0296144102721096e-05,0.00029630822621868474,8.364208042621613e-05,0.0004041156452008754,0.00018196446074741652,0.0006683617830276489
11,0.00015780761077111016,9.835131814960041e-05,0.0002546282485127449,0.00016836605408060423,0.0001452680281544376,0.000397740863263607,3.277172280482209e-05,2.274656700533155e-05,9.719282388687134e-06,0.00014224282502192653,0.0004949802027363129,0.00033351872116327286,0.00027772074690762816,0.0004015041947373482,7.298216223716736e-05,0.0002891547242458714,0.0003261979734294571,0.0003047008067369461
