frame,change 1.x,change 1.y,change 1.z,change 2.x,change 2.y,change 2.z,change 3.x,change 3.y,change 3.z,change 4.x,change 4.y,change 4.z,change 5.x,change 5.y,change 5.z,change 6.x,change 6.y,change 6.z
2,0.00011273784190647673,0.00026550689803157487,0.0022701346315443516,0.00041351346120033217,0.0001549928503526074,0.001720976084470749,0.00047419518477943845,0.0001746473901702764,0.0001498982310295105,0.0016129777625049913,0.003614989801609559,8.279166650027037e-05,2.17879734333154e-05,0.0035553621675900905,0.0008326424285769463,0.01020497746037373,0.0037697464760408964,0.0012286314740777016
3,0.0004177113870190152,0.00042706682560276696,0.0010332842357456684,0.000666119443208435,0.00020629592792082568,0.0014065410941839218,4.79929262795116e-05,2.0810230805579238e-05,0.00015804171562194824,0.0012963115909986472,3.386253742984971e-05,0.0015180519549176097,0.0012278658378875873,8.012672433957077e-05,0.0010787502396851778,0.00013934383904198877,0.0003910069796934346,0.0030994126573204994
4,0.0010777116008485743,0.00040965514024258326,0.0004916093312203884,0.0004001951231466516,0.0008708849120136891,0.0005071600899100304,2.9518522234223826e-05,6.028587464518394e-05,0.00019461289048194885,0.0024377716888262443,0.0008562748122477003,0.002581533044576645,0.0021380692149500294,0.0011164885205424135,0.0025623682886362076,0.002805068809735356,0.0004431820736143675,0.0035509858280420303
5,0.0010864511586170106,0.0007317672470426757,0.000403339508920908,0.001189606085018599,0.000116459915640129,5.07105141878128e-07,3.9135299762061565e-05,7.787818310267623e-06,8.64081084728241e-05,0.001585144640986462,0.0003579736266852915,0.00045457063242793083,0.001290761715182935,0.0002303241687135124,0.0009615912567824125,0.0037712210311067473,5.308025481254178e-05,0.0021028704941272736
6,0.0010022139990044782,0.0006068516905972689,0.0005376981571316719,0.001599628484337784,0.00020981770456844975,0.0004206928424537182,3.704674391327885e-05,2.1876690217487825e-05,4.626065492630005e-05,0.0022106261069985075,0.000319161399985321,0.0004207468591630459,0.0019297689308312577,2.4950649617466736e-05,0.000615050783380866,0.0005026968143163613,0.0004267515939588339,0.001075083389878273
7,0.00035591599548652486,0.0002333134574923762,0.00042843399569392204,0.00046285785759400677,0.00020552758708189747,0.00028142984956502914,7.704300046141449e-06,1.6214461517288962e-05,6.590038537979126e-06,0.0011159801370712943,0.0008044991065388994,0.00026975618675351143,0.0009052041403793606,2.4914690602721723e-05,7.566018030047417e-05,0.0008488719661425281,0.0002952881338382906,0.00019111298024654388
8,0.00017804462857483327,0.00011834981845396109,0.0002162284217774868,0.00025057984433307645,1.2916741324735942e-05,0.00010304991155862808,4.9102504426161084e-05,3.109686321789025e-05,1.0561197996139526e-05,0.00026092441157783697,0.00027122212692240813,7.007597014307976e-05,0.0004000008710277128,2.8463365487303022e-05,3.63118015229702e-05,0.000530696836483574,0.0004837367193525023,7.89538025856018e-05
9,0.00011539781673344796,4.8697349212391966e-05,0.00018076784908771515,0.0001481147176938813,0.00013616664284451727,6.010197103023529e-05,3.834291067382478e-05,1.3912123449094952e-05,2.251565456390381e-05,0.0004292566243499635,4.9318307857430105e-05,0.00044514937326312065,0.00047108125303535475,0.00036890089470444434,0.00020822975784540176,0.0003602043135083055,7.641331989048823e-05,0.0006286948919296265
10,0.00021139787871560234,7.17661172776364e-05,7.679872214794159e-05,0.0004406832140984862,0.00013147044356517923,0.0001604887656867504,7.467262237170064e-06,3.5821171875039e-05,1.9427388906478882e-05,0.00011844966950808056,0.0005373211868065844,0.00029383692890405655,2.536511514317219e-05,7.277132998769267e-05,0.00042138202115893364,0.0009495537355447836,0.0006618053013851418,0.0005130115896463394
11,0.00044408577549977235,9.250437492044905e-08,0.00021751318126916885,0.0001402648419218666,8.629086232142189e-05,0.00029995618388056755,5.563349889022365e-05,7.836173227133712e-06,2.1841377019882202e-05,0.0003501626598930094,0.00031875392133706715,8.568866178393364e-05,3.290394119873086e-05,0.0001427200976721471,0.00019549718126654625,0.002945622404377596,0.0002176472680506785,0.0002123229205608368
12,0.0006315615948902925,0.000204792768447936,0.0001649819314479828,0.0005990817494580525,4.853533386277309e-05,0.00023069512099027634,4.324937284397659e-06,2.4679790492449316e-05,9.294599294662476e-06,9.249200938820507e-05,0.0006916564001496761,6.584310904145241e-05,0.00028806695833570595,0.0009117300696892053,4.076864570379257e-06,0.0014043099710585316,0.00023119702464398763,0.0004443880170583725
13,0.0005520017486562584,0.0001384332142380755,7.636658847332001e-05,0.0003510369933050206,2.2994392622387866e-05,0.0001580817624926567,4.077790789129565e-05,4.64514364740767e-06,1.0989606380462646e-06,3.119064830046925e-05,8.242009347524809e-05,9.50368121266365e-05,0.00045303737888930523,1.639318726913419e-05,0.00021118903532624245,0.0006581854589814418,9.75426234685467e-05,5.646049976348877e-05
14,0.00014926441455723194,5.389052252291471e-05,0.00018819374963641167,5.075090861510201e-05,0.00011290434477684297,0.00011552497744560242,5.5882493807207084e-05,4.633461950479965e-06,5.856156349182129e-06,0.0004109290225473988,0.0005782696868902454,8.83038155734539e-05,0.00016490054165556323,0.00047452524276338226,0.00023231608793139458,0.0010621499142867974,4.15653885995986e-05,4.328787326812744e-06
15,0.000443984390514518,9.611406276113094e-05,3.884313628077507e-05,0.0007939637503036195,6.17849553949737e-05,0.00016742292791604996,5.572678432054154e-05,2.2002067721187406e-05,4.7869980335235596e-06,4.881206967544127e-05,0.00035732522765714175,4.03490848839283e-05,0.00031236754163912334,0.0005438248836639736,0.00028725573793053627,0.0014950759365059962,0.000249052898128827,0.0001834966242313385
16,0.0006928539416922314,2.9684667245538643e-06,0.0006892271339893341,0.0003033089871171818,0.0002956611411663035,0.0004362179897725582,4.6940970844329064e-05,8.380083072139389e-05,5.326420068740845e-05,0.0011469881759200856,0.0009799047452537096,0.0003708214499056339,0.0009817878450041756,0.0014389951263412797,0.0007415649015456438,8.410075548503926e-05,0.0011120701462093607,0.0005181021988391876
17,0.0006370971735396858,4.948962052293143e-06,0.0008410089649260044,0.0003476878982869025,0.0003371515279304467,0.0004225894808769226,6.517327373103954e-05,9.68011870150293e-05,4.477798938751221e-05,0.0006537642406563848,0.0013023491549018565,5.140015855431557e-05,0.0005588819191799238,0.0016210309403650418,0.0006013794336467981,0.0005503682343035998,0.0014166030556278359,0.00044644810259342194
18,0.0005089757971789288,5.844962723654257e-05,0.00045138783752918243,0.0001149115113895649,2.5078978721348316e-05,5.4407864809036255e-05,8.416927463682569e-05,8.68302239974268e-05,1.809746026992798e-05,0.0008607659670380324,0.00055243954870925,8.099712431430817e-06,0.0006102976461050819,0.0011086629105676697,0.0005104681476950645,0.0006948442348712891,0.0013452184431147493,0.0001527443528175354
19,0.000507916108260148,7.41506344443428e-05,0.00039022043347358704,0.0001814115026008839,8.745063504627185e-05,7.434561848640442e-05,9.69660894996234e-05,0.00010328663006737378,2.0056962966918945e-05,0.001149604462502063,0.0006171006336037239,0.00016859173774719238,0.000774690781701115,0.0013416857651090894,0.00045219017192721367,3.5972098476527714e-05,0.0016257861417228328,4.8877671360969543e-05
20,0.00018525123490559237,7.565702678720768e-05,0.0006482894532382488,0.000304548845165703,0.0002490006932400618,0.0002865726128220558,4.67459240451832e-05,5.679186190469176e-05,3.143772482872009e-05,0.0009281718730094063,0.0004433805672614255,0.00024202466011047363,0.0005736249612825484,0.0009683461864697859,0.00024244398809969425,0.0005936747874877302,0.0008257439220019872,4.815496504306793e-05
21,0.0004439477543746462,7.421220834882489e-05,0.0006138505414128304,0.0006355713919964923,0.00027723622966594613,0.0006933589465916157,1.293011739560146e-05,2.4017833600265242e-05,2.2020190954208374e-05,0.0010554229596161924,0.000423325695533959,1.155957579612732e-05,0.0013405277761399242,0.00017842284722970406,6.329058669507504e-05,0.0008021711404786191,0.0004313849286811627,0.00037551671266555786
22,5.606739788728554e-05,3.082960282276004e-05,0.0003566737286746502,0.00017639458005840047,2.9532457649528165e-05,3.287382423877716e-05,2.6834384997037608e-05,6.928790894527723e-05,1.7989426851272583e-05,0.0004410102800274235,0.0008103819244215868,0.0005730916745960712,0.00029416760378630363,0.0009055702849139168,8.224043995141983e-05,0.0010379776599651058,0.0011539635568823116,0.0005052424967288971
23,5.810227491770403e-07,0.00011716680900706114,0.00032078148797154427,0.0003031528235231534,0.00012069690594377486,0.00019652396440505981,5.2160580846599e-05,9.272731155569793e-06,3.765523433685303e-05,0.00027222422077582964,0.00011569409011807225,0.0006244806572794914,0.0002692918305739686,0.0006985351901674132,0.00043869204819202423,0.00013071428833863474,0.0001877224388264669,0.0009873658418655396
24,0.0006614882473462425,2.6934632991051227e-05,0.00021315598860383034,0.000274531205392059,4.0987624287735364e-05,0.00012065190821886063,4.0457960978766e-05,5.410081576953287e-05,2.3990869522094727e-06,0.0005266736229387892,0.0005733948102344295,0.00012136716395616531,0.00029178724629295993,0.0007338930070214245,1.3639219105243683e-05,0.0007722180293636693,0.0008034180743259822,0.00012017227709293365
25,0.0004981798094546991,5.800483828675637e-05,0.0001651272177696228,4.3057951314595666e-05,0.00014424559403865625,4.21660952270031e-05,3.3251742386775085e-05,3.67438462815942e-05,1.822039484977722e-05,0.0002773764425276909,0.0001253762940513839,0.00027146656066179276,0.00048123090546963593,0.0008622041527232074,0.00013328436762094498,0.0007706871598354148,0.0004753486780997196,0.000661483034491539
26,5.523017268813102e-05,0.00012075087914789617,0.0001123831607401371,0.0004570435785707788,0.00025431571494791486,0.00023254705592989922,4.720972096553845e-05,6.181382903710031e-05,2.685561776161194e-05,0.00037682230416148654,0.0006735523280493351,0.00024091079831123352,0.00011621092626485502,0.0006439872647047151,0.00021673436276614666,0.0011247243512572946,0.0009933709563307298,0.000249495729804039
27,0.0009199765525226,8.638894958527474e-05,0.0009568054229021072,4.817892428912729e-05,0.00020207296886183557,0.0003986069932579994,2.5485832955331883e-06,0.00012492320251923178,1.146271824836731e-05,0.0012414945502487104,0.0015336460221656405,0.0003769737668335438,0.001157323396391352,0.0013472992326086196,0.00034849136136472225,0.00024210564124235723,0.001975111055587194,0.0002426430583000183
28,0.00014168736092000367,0.00019979536644999796,0.0008580079302191734,1.3870141194902152e-05,0.0002811313740282949,0.0005652150139212608,3.068148255378454e-05,4.150275682889514e-06,9.71183180809021e-06,0.0006301102344506357,0.000426435567893943,0.0004120040684938431,0.0009530946430782658,6.548714238612668e-05,7.747486233711243e-05,0.000837351612537035,3.0143856746726785e-05,1.440383493900299e-05
29,0.00038710138429304264,7.249526937038592e-05,0.00012767314910888672,8.789570371950384e-05,0.0001233540102501228,0.00027230754494667053,6.6267193790338e-05,4.6840111843894123e-05,1.17570161819458e-05,0.0005608481838321466,0.0008033021763220113,8.841371163725853e-05,0.00029142134209293735,0.0008610494651776802,0.00012488802894949913,0.00036552030939177027,0.000895478611083406,0.0003947783261537552
30,0.0003106115564091294,2.3357284423097813e-05,9.78102907538414e-05,1.1400675713785224e-05,3.0546782285582885e-05,9.927619248628616e-05,5.012829846032761e-05,3.022858103796916e-05,1.058727502822876e-05,0.000206025622151218,0.0007013778437396923,0.00022372929379343987,0.00016488009146681942,0.00044700768684804645,0.00023215916007757187,5.862079165677714e-05,0.0003159490545613145,5.791895091533661e-05
31,0.0006096377326265806,1.2875919643801081e-05,1.0479707270860672e-05,0.0002520417314842843,0.00017319457828142426,0.000151745043694973,6.341245218680243e-05,3.066378328809923e-05,1.3690441846847534e-05,0.0007243720656837371,0.0005751382795767916,0.00013563130050897598,0.0007882713445463846,0.00040451702002742077,4.180939868092537e-05,0.0006717481014169857,0.00038628249619379303,0.0005770586431026459
32,0.00011031709587179528,1.9703474450596253e-05,5.060061812400818e-05,0.00030815556890829987,0.0001565452101125013,0.00025854259729385376,4.486531548431906e-05,3.841149788428046e-05,1.4729797840118408e-05,0.0001465771320016962,1.9783690755292155e-05,0.0002431357279419899,0.000664943057192946,0.00018052333936952394,2.573709934949875e-05,0.0009996314561798725,0.0005778447840897784,0.00048218853771686554
33,0.0004022077991523154,7.263942442080687e-05,0.00018268590793013573,8.954611936436152e-05,6.448754535551618e-05,2.8247013688087463e-06,9.604375115797661e-06,3.106308117607065e-06,1.3630837202072144e-05,7.77994468362797e-05,0.0002919497660561522,0.00035407068207859993,0.0004436493228813024,3.356127493102379e-05,0.00021949922665953636,6.359790421961442e-05,1.305028872209367e-06,0.0002809632569551468
34,2.0878522715025993e-05,0.0001205733105425974,0.0002999482676386833,5.754019012978173e-05,9.313059834864523e-05,0.000238712877035141,1.4539322675454977e-05,1.3758125697527256e-05,1.930445432662964e-05,3.192068566210127e-05,0.00013311694604713903,2.393033355474472e-06,0.00020376419522274286,0.00038442920092720753,8.804863318800926e-05,0.0006000423282254419,0.0002000738820992394,4.2362138628959656e-05
35,5.41968990376146e-05,3.927056974297599e-05,4.728417843580246e-05,0.0004765303037856522,7.479290354436147e-06,0.00010867137461900711,2.483970838392663e-05,5.0734511117925875e-05,2.8721988201141357e-06,0.0002275413598113729,0.0006222137041007082,3.9929989725351334e-05,0.000617070700034035,0.0008391743046116118,0.00030114268884062767,0.0008845721388758276,0.0007979172969000965,0.00012484751641750336
36,0.0006815401008435501,0.00018254783312683653,0.00034098559990525246,0.0004858981738207896,7.040678557983238e-05,0.00029873941093683243,7.008077780281535e-05,1.716759200209617e-05,2.871081233024597e-05,0.0007147541430462812,0.00021708224127059764,0.0002932809293270111,0.0014993275372489137,0.00032454740850564046,0.00036931782960891724,0.001413422111258833,0.000280131103116137,0.0003980714827775955
37,0.000217149136337344,0.0004268296826165953,0.00044160522520542145,0.00046011430642126094,3.9637887507257274e-05,0.00043351156637072563,5.9986625511312605e-05,4.373311700296386e-06,9.01147723197937e-06,0.0011911648134940514,0.0002814053864732338,0.00010507600381970406,0.0016828431933780946,0.00034476037534175025,0.00011750822886824608,0.0005191010028812171,0.00016497443171014032,6.932578980922699e-05
38,0.0005346373324042059,0.00013214616879895016,0.0002146526239812374,0.00031605776844224887,2.3377974335204305e-05,0.0001929076388478279,1.7729941191238843e-05,8.474054074874855e-06,6.7427754402160645e-06,0.00029434810238555126,0.00041828977026659234,5.089025944471359e-05,0.00018446720667947974,0.0001035021837978295,3.019627183675766e-05,0.0003758421336226836,3.3179733161761704e-05,5.256570875644684e-05
39,8.133113328787078e-05,4.143203467462525e-05,0.0002429252490401268,0.00017264976113966213,1.5469158781387937e-06,0.00038821855559945107,5.6367160057286744e-05,9.381672132627398e-06,3.5915523767471313e-05,0.00011695296984931547,0.0004890985511777808,0.00030061742290854454,0.0005151662931656004,0.0007163919256438951,0.00015634810552001,0.0006613200819430287,0.00012780001953144413,0.0007506739348173141
40,6.436387152468359e-05,1.956896901281896e-05,0.00023262156173586845,6.201585606074866e-06,2.6291564104739817e-05,0.00040462566539645195,6.95357617930218e-05,2.3197576687670844e-05,3.6835670471191406e-05,0.00025248598436973524,0.00014146155668484303,0.0005030198954045773,0.00013951688345917312,0.0002456229295179774,0.0002532489597797394,0.0009250178784973306,0.0003132043745534101,0.0008701235055923462
41,0.00026976501324831037,0.00015742137655703342,8.232798427343369e-05,0.000552067490046812,0.00014397043342670446,1.3616401702165604e-05,9.208675555973621e-05,1.4479697612876559e-05,4.373490810394287e-06,0.0006245459215652033,0.00018661680089960414,1.6286969184875488e-05,0.0009465935035072245,3.3522984659566796e-05,0.00015726545825600624,0.0010608018757090332,0.0002957627897017148,0.00016663968563079834
42,0.0003869306346744039,0.00020433710913144928,0.00044430047273635864,0.00014276490727600788,9.375963510148064e-05,0.0005181417800486088,0.00010596788889311384,1.8987431535333278e-06,3.774091601371765e-05,0.000141077212428814,0.00031494724110354283,0.00019961176440119743,0.0008201010333933473,0.00045233861548321305,0.00010328995995223522,0.0019218667171730375,0.00012605226668352615,0.0005057398229837418
43,0.0006619984374727494,0.0001975733151871363,0.00020326394587755203,0.0005478031906470532,5.3820906795731815e-06,0.00032793497666716576,1.0309132377324393e-05,1.0575130671022017e-05,3.6310404539108276e-05,0.0006750166790218115,0.0003681639422473855,0.00042151566594839096,2.4024597690922023e-05,9.90277479567224e-05,0.0002605866175144911,0.0018091843103124894,0.00012479468599076084,0.0002688989043235779
